Colorado Department of Revenue,,,,
Marijuana Sales by County Report,,,,
January 2014 to Date,,,,
,,,,
Month,Year,County,Medical Marijuana Sales ¹,Retail Marijuana Sales ²
3,2019,Adams,"$756,266 ","$8,196,485 "
3,2019,Alamosa,NR,NA
3,2019,Arapahoe,"$803,133 ","$11,006,224 "
3,2019,Archuleta,$0 ,"$854,243 "
3,2019,Boulder,"$1,176,332 ","$8,011,970 "
3,2019,Chaffee,NR,"$491,071 "
3,2019,Clear Creek,NR,"$693,843 "
3,2019,Conejos,NA,NR
3,2019,Costilla,$0 ,"$346,503 "
3,2019,Denver,"$12,204,058 ","$35,328,169 "
3,2019,Eagle,"$85,720 ","$2,048,364 "
3,2019,El Paso,"$8,576,412 ",NR
3,2019,Fremont,NR,NA
3,2019,Garfield,"$160,604 ","$1,940,686 "
3,2019,Gilpin,NA,"$177,017 "
3,2019,Grand,NR,"$716,797 "
3,2019,Gunnison,NA,"$698,438 "
3,2019,Huerfano,NA,"$190,779 "
3,2019,Jefferson,"$1,339,825 ","$4,619,785 "
3,2019,La Plata,NR,"$2,291,152 "
3,2019,Lake,NA,NR
3,2019,Larimer,"$846,068 ","$6,934,865 "
3,2019,Las Animas,"$39,741 ","$4,235,173 "
3,2019,Mesa,NR,"$1,798,281 "
3,2019,Moffat,NR,"$634,643 "
3,2019,Montezuma,"$44,973 ","$1,891,600 "
3,2019,Montrose,NR,NA
3,2019,Morgan,NR,NR
3,2019,Otero,NR,NR
3,2019,Ouray,NA,"$686,123 "
3,2019,Park,NR,"$407,207 "
3,2019,Pitkin,"$53,366 ","$1,617,563 "
3,2019,Pueblo,"$654,207 ","$6,165,091 "
3,2019,Routt,"$149,654 ","$1,248,490 "
3,2019,Saguache,NA,"$170,926 "
3,2019,San Juan,NA,NR
3,2019,San Miguel,NR,"$586,071 "
3,2019,Sedgwick,NR,NR
3,2019,Summit,"$90,465 ","$3,071,178 "
3,2019,Weld,"$324,054 ","$2,371,653 "
4,2019, Total,"$27,943,394 ","$107,938,775 "
4,2019,Adams,"$657,538 ","$8,088,858 "
4,2019,Alamosa,NR,NA
4,2019,Arapahoe,"$861,301 ","$10,818,518 "
4,2019,Archuleta,$0 ,"$607,638 "
4,2019,Boulder,"$1,167,776 ","$7,966,512 "
4,2019,Chaffee,NR,"$407,018 "
4,2019,Clear Creek,NR,"$541,179 "
4,2019,Conejos,NA,"$487,509 "
4,2019,Costilla,$0 ,"$327,009 "
4,2019,Crowley,NA,NR
4,2019,Denver,"$12,355,779 ","$35,849,262 "
4,2019,Eagle,"$90,807 ","$1,293,253 "
4,2019,El Paso,"$8,471,384 ",NR
4,2019,Fremont,NR,NA
4,2019,Garfield,"$115,501 ","$1,912,690 "
4,2019,Gilpin,$0 ,"$161,627 "
4,2019,Grand,NR,"$422,678 "
4,2019,Gunnison,NA,"$495,750 "
4,2019,Huerfano,NA,"$145,093 "
4,2019,Jefferson,"$1,221,673 ","$4,453,056 "
4,2019,La Plata,NR,"$2,077,106 "
4,2019,Lake,NA,NR
4,2019,Larimer,"$801,662 ","$6,857,558 "
4,2019,Las Animas,"$34,184 ","$3,987,534 "
4,2019,Mesa,NR,"$1,719,091 "
4,2019,Moffat,$0 ,"$622,107 "
4,2019,Montezuma,"$47,348 ","$1,832,405 "
4,2019,Montrose,NR,NA
4,2019,Morgan,NR,"$1,186,345 "
4,2019,Otero,NR,NR
4,2019,Ouray,$0 ,"$625,800 "
4,2019,Park,NR,"$344,036 "
4,2019,Pitkin,"$60,498 ","$829,186 "
4,2019,Pueblo,"$719,742 ","$5,827,490 "
4,2019,Routt,"$141,676 ","$816,399 "
4,2019,Saguache,$0 ,"$201,306 "
4,2019,San Juan,NA,NR
4,2019,San Miguel,NR,"$223,250 "
4,2019,Sedgwick,NR,NR
4,2019,Summit,"$92,687 ","$1,682,309 "
4,2019,Weld,"$318,358 ","$2,197,597 "
5,2019, Total,"$29,446,360 ","$113,660,919 "
5,2019,Adams,"$688,338 ","$8,417,055 "
5,2019,Alamosa,NR,NA
5,2019,Arapahoe,"$866,549 ","$11,666,375 "
5,2019,Archuleta,NA,"$706,823 "
5,2019,Boulder,"$1,156,589 ","$8,711,541 "
5,2019,Chaffee,NR,"$483,702 "
5,2019,Clear Creek,NR,"$563,276 "
5,2019,Conejos,NA,NR
5,2019,Costilla,NA,"$390,105 "
5,2019,Denver,"$12,805,536 ","$36,761,879 "
5,2019,Eagle,"$86,267 ","$1,032,881 "
5,2019,El Paso,"$9,306,251 ",NR
5,2019,Fremont,NR,NA
5,2019,Garfield,"$126,620 ","$2,112,194 "
5,2019,Gilpin,NA,"$262,353 "
5,2019,Grand,NR,"$396,004 "
5,2019,Gunnison,NA,"$536,027 "
5,2019,Huerfano,NA,"$243,954 "
5,2019,Jefferson,"$1,355,225 ","$4,716,515 "
5,2019,La Plata,NR,"$2,737,859 "
5,2019,Lake,NA,NR
5,2019,Larimer,"$800,165 ","$7,422,167 "
5,2019,Las Animas,"$64,389 ","$4,197,971 "
5,2019,Mesa,NR,"$1,878,469 "
5,2019,Moffat,NR,"$728,850 "
5,2019,Montezuma,NR,"$1,762,895 "
5,2019,Montrose,NR,NA
5,2019,Morgan,NR,"$1,279,570 "
5,2019,Otero,NR,NR
5,2019,Ouray,NA,NR
5,2019,Park,NR,"$377,648 "
5,2019,Pitkin,"$55,475 ","$576,807 "
5,2019,Pueblo,"$777,080 ","$6,412,447 "
5,2019,Routt,"$137,484 ","$771,517 "
5,2019,Saguache,NA,"$256,967 "
5,2019,San Juan,NA,NR
5,2019,San Miguel,NR,"$227,610 "
5,2019,Sedgwick,NR,NR
5,2019,Summit,"$82,717 ","$1,356,620 "
5,2019,Weld,"$313,835 ","$2,310,239 "
6,2019, Total,"$29,653,362 ","$122,372,729 "
6,2019,Adams,"$698,316 ","$8,822,616 "
6,2019,Alamosa,NR,NA
6,2019,Arapahoe,"$787,756 ","$12,303,288 "
6,2019,Archuleta,NA,"$958,126 "
6,2019,Boulder,"$1,036,137 ","$8,880,820 "
6,2019,Chaffee,NR,"$629,447 "
6,2019,Clear Creek,NR,"$669,502 "
6,2019,Conejos,NA,NR
6,2019,Costilla,NA,"$447,991 "
6,2019,Crowley,NA,NR
6,2019,Denver,"$12,684,305 ","$38,530,815 "
6,2019,Eagle,"$89,204 ","$1,317,333 "
6,2019,El Paso,"$9,578,226 ",NR
6,2019,Fremont,NR,NA
6,2019,Garfield,"$122,326 ","$2,164,755 "
6,2019,Gilpin,NA,"$281,427 "
6,2019,Grand,NR,"$549,428 "
6,2019,Gunnison,NA,"$709,385 "
6,2019,Huerfano,NA,"$212,900 "
6,2019,Jefferson,"$1,284,543 ","$4,823,369 "
6,2019,La Plata,NR,"$2,974,674 "
6,2019,Lake,NA,"$277,973 "
6,2019,Larimer,"$1,336,184 ","$7,642,805 "
6,2019,Las Animas,"$38,607 ","$5,314,210 "
6,2019,Mesa,NR,"$1,925,607 "
6,2019,Moffat,NR,"$795,081 "
6,2019,Montezuma,NR,"$1,901,689 "
6,2019,Montrose,NR,NR
6,2019,Morgan,NR,"$1,447,340 "
6,2019,Otero,NR,NR
6,2019,Ouray,NA,NR
6,2019,Park,NR,"$455,450 "
6,2019,Pitkin,NR,"$996,927 "
6,2019,Pueblo,"$677,697 ","$6,887,823 "
6,2019,Routt,"$142,624 ","$948,687 "
6,2019,Saguache,NA,"$286,055 "
6,2019,San Juan,NA,NR
6,2019,San Miguel,NR,"$469,822 "
6,2019,Sedgwick,NR,NR
6,2019,Summit,"$74,340 ","$1,736,484 "
6,2019,Weld,"$311,967 ","$2,352,064 "
7,2019, Total,"$30,389,970 ","$135,904,745 "
7,2019,Adams,"$713,244 ","$9,889,690 "
7,2019,Alamosa,NR,NA
7,2019,Arapahoe,"$861,782 ","$13,602,987 "
7,2019,Archuleta,NA,"$1,206,281 "
7,2019,Boulder,"$1,160,910 ","$10,013,202 "
7,2019,Chaffee,NR,"$779,946 "
7,2019,Clear Creek,NR,"$844,933 "
7,2019,Conejos,NA,NR
7,2019,Costilla,NA,"$521,095 "
7,2019,Denver,"$13,134,715 ","$41,013,102 "
7,2019,Eagle,"$104,621 ","$1,713,739 "
7,2019,El Paso,"$9,792,834 ",NR
7,2019,Fremont,"$165,281 ",NA
7,2019,Garfield,"$110,091 ","$2,346,451 "
7,2019,Gilpin,NA,NR
7,2019,Grand,NR,"$764,812 "
7,2019,Gunnison,NA,"$1,029,159 "
7,2019,Huerfano,NA,"$338,563 "
7,2019,Jefferson,"$1,405,637 ","$5,198,994 "
7,2019,La Plata,NR,"$2,844,294 "
7,2019,Lake,NA,"$368,841 "
7,2019,Larimer,"$788,774 ","$8,367,530 "
7,2019,Las Animas,"$39,874 ","$5,983,076 "
7,2019,Mesa,NR,"$1,986,339 "
7,2019,Moffat,NR,"$845,115 "
7,2019,Montezuma,"$39,297 ","$2,268,925 "
7,2019,Montrose,NR,NR
7,2019,Morgan,NR,"$1,661,346 "
7,2019,Otero,NR,NR
7,2019,Ouray,NA,"$915,949 "
7,2019,Park,NR,"$545,077 "
7,2019,Pitkin,NR,"$1,424,271 "
7,2019,Pueblo,"$887,221 ","$7,718,630 "
7,2019,Routt,"$138,343 ","$1,172,448 "
7,2019,Saguache,NA,"$338,997 "
7,2019,San Juan,NA,NR
7,2019,San Miguel,NR,"$598,904 "
7,2019,Sedgwick,NR,NR
7,2019,Summit,NR,"$2,321,296 "
7,2019,Weld,"$315,974 ","$2,253,999 "
8,2019, Total,"$31,350,310 ","$141,869,549 "
8,2019,Adams,"$826,903 ","$10,611,452 "
8,2019,Alamosa,NR,NA
8,2019,Arapahoe,"$940,341 ","$14,224,608 "
8,2019,Archuleta,NA,"$1,146,192 "
8,2019,Boulder,"$1,198,666 ","$10,131,205 "
8,2019,Chaffee,NR,"$746,184 "
8,2019,Clear Creek,NR,"$838,619 "
8,2019,Conejos,NA,NR
8,2019,Costilla,NA,"$533,246 "
8,2019,Crowley,NA,NR
8,2019,Delta,NR,NA
8,2019,Denver,"$13,211,048 ","$43,018,205 "
8,2019,Eagle,"$110,662 ","$1,704,479 "
8,2019,El Paso,"$10,095,380 ",NR
8,2019,Fremont,NR,NA
8,2019,Garfield,"$106,647 ","$2,482,081 "
8,2019,Gilpin,NA,"$257,280 "
8,2019,Grand,NR,"$706,335 "
8,2019,Gunnison,NA,"$999,651 "
8,2019,Huerfano,NA,"$335,825 "
8,2019,Jefferson,"$1,538,794 ","$5,509,978 "
8,2019,La Plata,NR,"$2,952,663 "
8,2019,Lake,NA,NR
8,2019,Larimer,"$830,557 ","$8,922,915 "
8,2019,Las Animas,"$55,576 ","$6,596,831 "
8,2019,Mesa,NR,"$2,099,263 "
8,2019,Moffat,NR,"$954,918 "
8,2019,Montezuma,NR,"$2,379,204 "
8,2019,Montrose,NR,NR
8,2019,Morgan,NR,"$1,952,180 "
8,2019,Otero,NR,NR
8,2019,Ouray,NA,"$974,730 "
8,2019,Park,NR,"$515,847 "
8,2019,Pitkin,NR,"$1,444,148 "
8,2019,Pueblo,"$908,369 ","$8,022,564 "
8,2019,Routt,"$152,079 ","$1,180,583 "
8,2019,Saguache,NA,"$371,636 "
8,2019,San Juan,NA,"$121,885 "
8,2019,San Miguel,NR,"$533,833 "
8,2019,Sedgwick,NR,NR
8,2019,Summit,"$75,201 ","$2,185,290 "
8,2019,Weld,"$351,554 ","$2,481,294 "
9,2019, Total,"$28,601,353 ","$126,853,814 "
9,2019,Adams,"$731,170 ","$9,752,924 "
9,2019,Alamosa,NR,NA
9,2019,Arapahoe,"$866,332 ","$12,830,887 "
9,2019,Archuleta,NA,"$1,014,873 "
9,2019,Boulder,"$1,165,078 ","$9,284,700 "
9,2019,Chaffee,NR,NR
9,2019,Clear Creek,"$11,791 ","$718,321 "
9,2019,Conejos,NA,NR
9,2019,Costilla,NA,"$481,640 "
9,2019,Crowley,NA,NR
9,2019,Delta,NR,NA
9,2019,Denver,"$12,356,485 ","$37,916,128 "
9,2019,Eagle,"$96,109 ","$1,393,391 "
9,2019,El Paso,"$8,842,307 ",NR
9,2019,Fremont,"$168,380 ",NA
9,2019,Garfield,"$105,595 ","$2,248,930 "
9,2019,Gilpin,NA,"$237,204 "
9,2019,Grand,NR,"$615,627 "
9,2019,Gunnison,NA,"$856,666 "
9,2019,Huerfano,NA,"$296,572 "
9,2019,Jefferson,"$1,314,993 ","$4,895,351 "
9,2019,La Plata,NR,"$2,703,739 "
9,2019,Lake,NA,"$339,220 "
9,2019,Larimer,"$797,466 ","$8,330,812 "
9,2019,Las Animas,"$26,096 ","$5,283,914 "
9,2019,Mesa,NR,"$2,096,230 "
9,2019,Moffat,NR,"$941,147 "
9,2019,Montezuma,NR,"$2,236,163 "
9,2019,Montrose,NR,NR
9,2019,Morgan,NR,"$1,814,560 "
9,2019,Otero,NR,NR
9,2019,Ouray,NA,"$969,806 "
9,2019,Park,NR,"$490,736 "
9,2019,Pitkin,NR,"$1,080,615 "
9,2019,Pueblo,"$833,119 ","$7,075,867 "
9,2019,Routt,"$153,657 ","$1,137,506 "
9,2019,Saguache,NA,"$328,977 "
9,2019,San Juan,NA,NR
9,2019,San Miguel,NR,"$497,397 "
9,2019,Sedgwick,NR,NR
9,2019,Summit,"$78,799 ","$1,766,747 "
9,2019,Weld,"$319,547 ","$2,488,389 "
10,2019, Total,"$29,229,660 ","$121,246,599 "
10,2019,Adams,"$683,146 ","$9,755,113 "
10,2019,Alamosa,NR,NA
10,2019,Arapahoe,"$932,864 ","$12,818,898 "
10,2019,Archuleta,NA,"$846,030 "
10,2019,Bent,NA,NR
10,2019,Boulder,"$1,228,765 ","$8,610,513 "
10,2019,Chaffee,NR,NR
10,2019,Clear Creek,NR,"$616,200 "
10,2019,Conejos,NA,NR
10,2019,Costilla,NA,"$417,345 "
10,2019,Crowley,NA,NR
10,2019,Delta,NR,NA
10,2019,Denver,"$12,745,449 ","$36,658,663 "
10,2019,Eagle,"$97,072 ","$1,207,886 "
10,2019,El Paso,"$9,021,347 ",NR
10,2019,Fremont,NR,NA
10,2019,Garfield,"$110,987 ","$2,092,588 "
10,2019,Gilpin,NA,"$289,843 "
10,2019,Grand,NR,"$465,374 "
10,2019,Gunnison,NA,"$681,223 "
10,2019,Huerfano,NA,"$246,923 "
10,2019,Jefferson,"$1,324,490 ","$4,884,640 "
10,2019,La Plata,NR,"$2,602,002 "
10,2019,Lake,NA,NR
10,2019,Larimer,"$832,007 ","$8,323,162 "
10,2019,Las Animas,"$24,047 ","$4,732,006 "
10,2019,Mesa,NR,"$2,016,637 "
10,2019,Moffat,NR,"$938,222 "
10,2019,Montezuma,NR,"$2,193,331 "
10,2019,Montrose,NR,NR
10,2019,Morgan,NR,"$1,703,510 "
10,2019,Otero,NR,NR
10,2019,Ouray,NA,"$832,739 "
10,2019,Park,NR,"$417,780 "
10,2019,Pitkin,NR,"$781,376 "
10,2019,Pueblo,"$827,745 ","$6,766,568 "
10,2019,Routt,"$159,723 ","$970,928 "
10,2019,Saguache,NA,"$297,666 "
10,2019,San Juan,NA,NR
10,2019,San Miguel,NR,"$291,816 "
10,2019,Sedgwick,NR,NR
10,2019,Summit,"$73,581 ","$1,501,163 "
10,2019,Weld,"$318,300 ","$2,509,429 "
11,2019, Total,"$26,697,731 ","$114,381,244 "
11,2019,Adams,"$685,651 ","$9,451,567 "
11,2019,Alamosa,NR,NA
11,2019,Arapahoe,"$811,741 ","$12,396,622 "
11,2019,Archuleta,NA,"$699,377 "
11,2019,Bent,NA,NR
11,2019,Boulder,"$1,357,101 ","$8,483,233 "
11,2019,Chaffee,NR,NR
11,2019,Clear Creek,NR,"$535,899 "
11,2019,Conejos,NA,NR
11,2019,Costilla,NA,"$337,001 "
11,2019,Crowley,NA,NR
11,2019,Delta,NR,NA
11,2019,Denver,"$11,411,092 ","$34,648,813 "
11,2019,Eagle,"$98,948 ","$1,180,699 "
11,2019,El Paso,"$7,950,598 ",NR
11,2019,Fremont,NR,NA
11,2019,Garfield,"$110,705 ","$1,860,390 "
11,2019,Gilpin,NA,"$250,692 "
11,2019,Grand,NR,"$444,042 "
11,2019,Gunnison,NA,"$535,869 "
11,2019,Huerfano,NA,"$182,778 "
11,2019,Jefferson,"$1,353,642 ","$4,515,281 "
11,2019,La Plata,NR,"$2,259,703 "
11,2019,Lake,NA,"$224,151 "
11,2019,Larimer,"$782,261 ","$8,013,976 "
11,2019,Las Animas,"$27,877 ","$4,384,901 "
11,2019,Mesa,NR,"$1,954,432 "
11,2019,Moffat,NR,"$927,151 "
11,2019,Montezuma,NR,"$1,918,432 "
11,2019,Montrose,NR,NR
11,2019,Morgan,NR,"$1,614,277 "
11,2019,Otero,NR,NR
11,2019,Ouray,NA,NR
11,2019,Park,NR,"$375,600 "
11,2019,Pitkin,NR,"$616,732 "
11,2019,Pueblo,"$775,300 ","$6,525,541 "
11,2019,Routt,"$155,209 ","$850,163 "
11,2019,Saguache,NA,"$250,049 "
11,2019,San Juan,NA,NR
11,2019,San Miguel,NR,"$200,951 "
11,2019,Sedgwick,NR,NR
11,2019,Summit,"$62,495 ","$1,635,742 "
11,2019,Weld,"$314,633 ","$2,452,994 "
12,2019, Total,"$27,314,662 ","$116,437,714 "
12,2019,Adams,"$708,001 ","$9,632,162 "
12,2019,Alamosa,NR,NA
12,2019,Arapahoe,"$875,889 ","$12,359,535 "
12,2019,Archuleta,NA,"$893,754 "
12,2019,Bent,NA,NR
12,2019,Boulder,"$1,214,853 ","$8,622,927 "
12,2019,Chaffee,NR,NR
12,2019,Clear Creek,NR,"$662,522 "
12,2019,Conejos,NA,NR
12,2019,Costilla,NA,"$350,369 "
12,2019,Crowley,NA,NR
12,2019,Delta,NR,NA
12,2019,Denver,"$11,636,868 ","$33,246,095 "
12,2019,Eagle,"$107,825 ","$1,847,271 "
12,2019,El Paso,"$8,251,711 ",NR
12,2019,Fremont,NR,NA
12,2019,Garfield,"$113,011 ","$1,883,752 "
12,2019,Gilpin,NA,"$238,682 "
12,2019,Grand,NR,"$655,035 "
12,2019,Gunnison,NA,"$659,584 "
12,2019,Huerfano,NA,"$170,840 "
12,2019,Jefferson,"$1,443,914 ","$4,707,227 "
12,2019,La Plata,NR,"$2,490,195 "
12,2019,Lake,NA,"$241,905 "
12,2019,Larimer,"$805,873 ","$8,164,102 "
12,2019,Las Animas,"$27,183 ","$4,024,747 "
12,2019,Mesa,NR,"$1,896,560 "
12,2019,Moffat,NR,"$853,209 "
12,2019,Montezuma,NR,"$1,793,908 "
12,2019,Montrose,NR,NR
12,2019,Morgan,NR,"$1,452,645 "
12,2019,Otero,NR,NR
12,2019,Ouray,NA,"$730,178 "
12,2019,Park,NR,"$405,939 "
12,2019,Pitkin,NR,"$1,305,423 "
12,2019,Pueblo,"$754,498 ","$6,312,066 "
12,2019,Routt,"$153,737 ","$1,112,789 "
12,2019,Saguache,NA,"$246,391 "
12,2019,San Juan,NA,"$13,232 "
12,2019,San Miguel,NR,"$444,533 "
12,2019,Sedgwick,NR,NR
12,2019,Summit,NR,"$2,476,854 "
12,2019,Weld,"$314,840 ","$2,448,689 "
1,2020, Total,"$27,471,535 ","$111,660,730 "
1,2020,Adams,"$633,417 ","$9,161,056 "
1,2020,Alamosa,NR,NA
1,2020,Arapahoe,"$797,863 ","$11,255,656 "
1,2020,Archuleta,NA,"$842,953 "
1,2020,Bent,NA,NR
1,2020,Boulder,"$1,129,603 ","$8,048,704 "
1,2020,Chaffee,NR,"$502,604 "
1,2020,Clear Creek,NR,"$688,968 "
1,2020,Conejos,NA,NR
1,2020,Costilla,NA,"$334,578 "
1,2020,Crowley,NA,NR
1,2020,Delta,NR,NA
1,2020,Denver,"$11,883,569 ","$32,725,429 "
1,2020,Eagle,"$112,180 ","$1,964,595 "
1,2020,El Paso,"$8,559,888 ",NR
1,2020,Fremont,NR,NA
1,2020,Garfield,"$99,505 ","$1,779,794 "
1,2020,Gilpin,NA,"$240,660 "
1,2020,Grand,NR,"$626,116 "
1,2020,Gunnison,NA,"$641,199 "
1,2020,Huerfano,NA,"$162,039 "
1,2020,Jefferson,"$1,396,220 ","$4,389,257 "
1,2020,La Plata,NR,"$2,345,450 "
1,2020,Lake,NA,NR
1,2020,Larimer,"$748,079 ","$7,671,046 "
1,2020,Las Animas,"$26,742 ","$3,806,589 "
1,2020,Mesa,NR,"$1,395,679 "
1,2020,Moffat,NR,NR
1,2020,Montezuma,NR,"$1,741,219 "
1,2020,Montrose,NR,NR
1,2020,Morgan,NR,"$1,501,900 "
1,2020,Otero,NR,NR
1,2020,Ouray,NA,"$696,495 "
1,2020,Park,NR,"$388,731 "
1,2020,Pitkin,NR,"$1,501,527 "
1,2020,Pueblo,"$764,450 ","$6,107,269 "
1,2020,Routt,"$153,814 ","$1,362,765 "
1,2020,Saguache,NA,"$254,895 "
1,2020,San Juan,NA,NR
1,2020,San Miguel,NR,"$546,613 "
1,2020,Sedgwick,NR,NR
1,2020,Summit,NR,"$2,873,525 "
1,2020,Weld,"$288,641 ","$2,326,213 "
2,2020, Total,"$26,557,708 ","$112,068,640 "
2,2020,Adams,"$583,318 ","$9,143,186 "
2,2020,Alamosa,NR,NA
2,2020,Arapahoe,"$781,926 ","$11,501,463 "
2,2020,Archuleta,NA,"$806,623 "
2,2020,Bent,NA,NR
2,2020,Boulder,"$1,075,738 ","$7,920,664 "
2,2020,Chaffee,NR,"$449,651 "
2,2020,Clear Creek,NR,"$648,544 "
2,2020,Conejos,NA,NR
2,2020,Costilla,NA,"$348,795 "
2,2020,Crowley,NA,NR
2,2020,Delta,NR,NA
2,2020,Denver,"$11,607,347 ","$32,649,234 "
2,2020,Eagle,"$109,702 ","$1,959,791 "
2,2020,El Paso,"$8,114,999 ",NR
2,2020,Fremont,NR,NA
2,2020,Garfield,"$89,443 ","$1,792,134 "
2,2020,Gilpin,NA,"$231,904 "
2,2020,Grand,NR,"$612,478 "
2,2020,Gunnison,NA,"$625,097 "
2,2020,Huerfano,NA,"$157,235 "
2,2020,Jefferson,"$1,233,597 ","$4,304,697 "
2,2020,La Plata,NR,"$2,303,948 "
2,2020,Lake,NA,NR
2,2020,Larimer,"$720,324 ","$7,649,702 "
2,2020,Las Animas,"$24,959 ","$3,989,609 "
2,2020,Mesa,NR,"$1,883,643 "
2,2020,Moffat,NR,NR
2,2020,Montezuma,NR,"$1,884,355 "
2,2020,Montrose,NR,NR
2,2020,Morgan,NR,"$1,548,519 "
2,2020,Otero,NR,NR
2,2020,Ouray,NA,NR
2,2020,Park,NR,"$364,693 "
2,2020,Pitkin,NR,"$1,406,907 "
2,2020,Pueblo,"$920,013 ","$5,923,274 "
2,2020,Routt,"$144,263 ","$1,285,386 "
2,2020,Saguache,NA,"$265,736 "
2,2020,San Juan,NA,"$20,789 "
2,2020,San Miguel,NR,"$558,901 "
2,2020,Sedgwick,NR,NR
2,2020,Summit,NR,"$2,867,024 "
2,2020,Weld,"$289,779 ","$2,323,953 "
3,2020, Total,"$32,929,194 ","$128,117,512 "
3,2020,Adams,"$786,129 ","$10,989,274 "
3,2020,Alamosa,NR,NA
3,2020,Arapahoe,"$1,039,380 ","$13,195,567 "
3,2020,Archuleta,NA,"$916,578 "
3,2020,Bent,NA,NR
3,2020,Boulder,"$1,208,727 ","$9,141,582 "
3,2020,Chaffee,NR,"$561,435 "
3,2020,Clear Creek,NR,"$678,872 "
3,2020,Conejos,NA,NR
3,2020,Costilla,NA,"$437,566 "
3,2020,Crowley,NA,NR
3,2020,Denver,"$13,752,429 ","$37,144,790 "
3,2020,Eagle,NR,"$1,886,687 "
3,2020,El Paso,"$10,236,898 ",NR
3,2020,Fremont,NR,NA
3,2020,Garfield,NR,"$2,241,940 "
3,2020,Gilpin,NA,"$246,896 "
3,2020,Grand,NR,"$661,002 "
3,2020,Gunnison,NA,"$667,205 "
3,2020,Huerfano,NA,"$224,744 "
3,2020,Jefferson,"$1,644,343 ","$5,200,066 "
3,2020,La Plata,NR,"$2,802,713 "
3,2020,Lake,NA,"$295,013 "
3,2020,Larimer,"$937,349 ","$8,575,702 "
3,2020,Las Animas,NR,"$4,382,701 "
3,2020,Mesa,NR,"$2,354,555 "
3,2020,Moffat,NR,NR
3,2020,Montezuma,NR,"$2,189,509 "
3,2020,Montrose,NR,NR
3,2020,Morgan,NR,"$1,752,738 "
3,2020,Otero,NR,"$289,359 "
3,2020,Ouray,NA,"$831,789 "
3,2020,Park,NR,"$461,899 "
3,2020,Pitkin,NR,"$1,202,870 "
3,2020,Pueblo,"$1,455,541 ","$7,337,911 "
3,2020,Routt,NR,"$1,220,117 "
3,2020,Saguache,NR,"$325,910 "
3,2020,San Juan,NA,"$18,137 "
3,2020,San Miguel,NR,"$484,426 "
3,2020,Sedgwick,NR,NR
3,2020,Summit,NR,"$2,348,948 "
3,2020,Weld,NR,"$2,683,128 "
4,2020, Total,"$36,485,700 ","$112,010,018 "
4,2020,Adams,"$880,140 ","$10,446,363 "
4,2020,Alamosa,NR,NA
4,2020,Arapahoe,"$993,385 ","$12,108,380 "
4,2020,Archuleta,NA,"$714,722 "
4,2020,Bent,NA,NR
4,2020,Boulder,"$1,157,461 ","$8,099,503 "
4,2020,Chaffee,NR,"$452,748 "
4,2020,Clear Creek,NA,"$414,222 "
4,2020,Conejos,NA,NR
4,2020,Costilla,NA,"$440,315 "
4,2020,Crowley,NA,NR
4,2020,Delta,NR,NA
4,2020,Denver,"$15,951,678 ","$31,160,844 "
4,2020,Eagle,"$124,811 ","$1,126,605 "
4,2020,El Paso,"$11,689,596 ",NR
4,2020,Fremont,NR,NA
4,2020,Garfield,"$122,073 ","$2,102,674 "
4,2020,Gilpin,NA,"$152,423 "
4,2020,Grand,NR,"$382,636 "
4,2020,Gunnison,NA,"$426,312 "
4,2020,Huerfano,NA,"$175,608 "
4,2020,Jefferson,"$1,592,093 ","$4,316,892 "
4,2020,La Plata,NR,"$2,576,792 "
4,2020,Lake,NA,"$249,620 "
4,2020,Larimer,"$810,855 ","$7,711,224 "
4,2020,Las Animas,"$39,703 ","$3,750,308 "
4,2020,Mesa,NR,"$2,371,358 "
4,2020,Moffat,NR,"$1,087,434 "
4,2020,Montezuma,NR,"$2,393,324 "
4,2020,Montrose,NR,NR
4,2020,Morgan,NR,"$1,573,798 "
4,2020,Otero,NR,"$275,275 "
4,2020,Ouray,NA,"$790,247 "
4,2020,Park,NR,"$443,813 "
4,2020,Pitkin,NR,"$628,976 "
4,2020,Pueblo,"$1,285,315 ","$7,445,342 "
4,2020,Routt,NR,"$721,764 "
4,2020,Saguache,NR,"$355,961 "
4,2020,San Juan,NA,NR
4,2020,San Miguel,NR,"$202,914 "
4,2020,Sedgwick,NR,NR
4,2020,Summit,NR,"$1,020,554 "
4,2020,Weld,"$349,328 ","$2,568,084 "
5,2020, Total,"$42,989,322 ","$149,186,615 "
5,2020,Adams,"$1,026,083 ","$13,163,843 "
5,2020,Alamosa,NR,NA
5,2020,Arapahoe,"$1,100,521 ","$15,053,816 "
5,2020,Archuleta,NA,"$1,150,154 "
5,2020,Bent,NA,"$504,288 "
5,2020,Boulder,"$1,258,072 ","$10,018,004 "
5,2020,Chaffee,NR,"$623,793 "
5,2020,Clear Creek,NA,"$610,104 "
5,2020,Conejos,NA,NR
5,2020,Costilla,NA,"$641,461 "
5,2020,Crowley,NA,NR
5,2020,Delta,NR,NA
5,2020,Denver,"$19,227,659 ","$43,963,906 "
5,2020,Eagle,"$118,505 ","$1,323,064 "
5,2020,El Paso,"$14,210,184 ",NR
5,2020,Fremont,NR,NA
5,2020,Garfield,"$127,304 ","$2,555,934 "
5,2020,Gilpin,NA,"$202,928 "
5,2020,Grand,NR,"$470,217 "
5,2020,Gunnison,NA,"$604,243 "
5,2020,Huerfano,NA,NR
